入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
,西牟婁建設部,道路保全課,国道３１１号（新逢坂トンネル）外防災設備等点検外合併業務,西牟婁郡　中辺路町,近露,外地内,松下電器産業（株）関西支店,"4,842,600",0,"4,620,000",6,指名競争入札
,西牟婁建設部,道路保全課,龍神中辺路線（大瀬戸１号橋）緊急地方道路整備工事,西牟婁郡　中辺路町,水上,地内,真和建鉄（株）,"3,082,800","2,525,250","2,919,000",10,指名競争入札
20050308,和歌山下津港湾事務所,振興課,和歌山下津港　港湾施設管理　工事,和歌山市,毛見,地内,関西建設（株）,"410,550",0,"365,400",13,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　離岸堤災害復旧　工事,和歌山市,和歌浦,地先,和光建設（株）,"247,339,050","199,489,500","235,000,500",15,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　離岸堤災害復旧　工事,和歌山市,和歌浦,地先,和光建設（株）,"247,339,050","199,489,500","235,000,500",15,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　雑賀崎緑地護岸　災害復旧　工事,和歌山市,雑賀崎,地内,（株）東組,"143,627,400","113,070,300","136,395,000",15,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　災害関連　工事,和歌山市,雑賀崎,地内,益田工業（有）,"8,769,600","6,903,750","6,903,750",19,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　離岸堤災害復旧　工事,和歌山市,和歌浦,地先,和光建設（株）,"247,339,050","199,489,500","235,000,500",15,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　離岸堤災害復旧　工事,和歌山市,和歌浦,地先,和光建設（株）,"247,339,050","199,489,500","235,000,500",15,指名競争入札
,有田建設部,道路建設課,国道４２４号道路改築工事,有田郡　金屋町,修理川,地内,（株）初島組,"113,489,250","91,667,100","110,250,000",14,指名競争入札
,有田建設部,道路建設課,国道４２４号道路改築工事,有田郡　金屋町,修理川,地内,小池組,"146,363,700","118,756,050","142,800,000",13,指名競争入札
,有田建設部,道路建設課,有田港線小規模道路改良工事,有田市,港町,地内,紀州ライン（株）,"615,300",0,"577,500",11,指名競争入札
,有田建設部,道路建設課,生石公園線小規模道路改良工事,有田郡　金屋町,生石,地内,カメイ建設（株）,"2,076,900",0,"1,963,500",11,指名競争入札
,有田建設部,道路建設課,広川川辺線道路改良工事,有田郡　広川町,下津木,地内,石川島播磨重工業（株）関西支社,"155,185,800","123,720,450","143,850,000",15,指名競争入札
,有田建設部,道路建設課,国道４２４号道路改築調査設計業務,有田郡　金屋町,修理川,地内,日本技術開発（株）大阪支社,"5,640,600",0,"5,250,000",10,指名競争入札
,有田建設部,道路建設課,国道４２４号道路改築工事,有田郡　金屋町,修理川,地内,（株）滝組,"298,845,750","242,476,500","295,050,000",15,指名競争入札
,東牟婁串本建設部,管理整備課,串本海岸　外　海岸保全施設　調査　業務,西牟婁郡　串本町,串本　外,地内,（有）吉野測量設計事務所,"1,720,950",0,"1,651,650",8,指名競争入札
,東牟婁串本建設部,砂防課,泉谷川　通常砂防　工事,西牟婁郡　すさみ町,江須之川,地内,堀本興業,"25,196,850","18,943,050","18,943,050",21,指名競争入札
,東牟婁串本建設部,河川課,古座川　外　情報基盤緊急整備　設計　業務,東牟婁郡　古座川町,月野瀬　外,地内,日本工営（株）和歌山営業所,"12,071,850",0,"11,550,000",5,指名競争入札
,東牟婁串本建設部,河川課,江須之川　河川修繕　工事,西牟婁郡　すさみ町,江須之川,地内,堀本興業,"25,196,850","18,943,050","18,943,050",21,指名競争入札
20050304,和歌山下津港湾事務所,管理整備課,和歌山下津港　港湾改良　工事,和歌山市,湊,地内,北新工業（株）,"99,708,000","80,876,250","80,876,250",20,指名競争入札
,伊都建設部,道路建設課,国道３７１号　道路改築工事,橋本市,東家,地内,（株）窪田建設,"32,390,400","26,874,750","31,815,000",9,指名競争入札
,伊都建設部,砂防課,小堂谷川　通常砂防工事,伊都郡　かつらぎ町,窪,地内,釣野組,"1,418,550",0,"1,375,500",13,指名競争入札
,伊都建設部,道路保全課,国道３７０号外　舗装補修工事,橋本市,学文路,外地内,（株）窪田建設,"1,003,800",0,"976,500",10,指名競争入札
,有田建設部,漁港課,和歌浦漁港維持管理工事,和歌山市,和歌浦,地内,（有）前畑建材店,"551,250",0,"435,750",12,指名競争入札
,有田建設部,河川課,たかの金屋線道路災害復旧工事,有田郡　金屋町,修理川,地内,紙屋建設,"6,921,600","5,080,950","6,783,000",11,指名競争入札
,有田建設部,河川課,有田湯浅線道路災害復旧工事,有田市,千田,地内,古川工務店,"5,411,700","4,087,650","5,313,000",17,指名競争入札
,有田建設部,道路建設課,有田湯浅線地方特定道路整備測量設計業務,有田郡　湯浅町,田,地内,（株）エコー神戸事務所,"3,018,750",0,"2,625,000",10,指名競争入札
,有田建設部,道路保全課,海南金屋線外舗装補修外合併工事,有田郡　金屋町,上六川,外地内,（株）中井組,"2,088,450",0,"2,026,500",8,指名競争入札
,有田建設部,漁港課,阿尾漁港維持管理工事,日高郡　日高町,阿尾,地内,（株）濱口設備工業,"2,900,000","2,167,200","2,782,500",13,指名競争入札
,有田建設部,河川課,国道４２４号道路災害復旧工事,有田郡　金屋町,宇井苔,地内,（株）再生工場,"2,063,250",0,"2,026,500",8,指名競争入札
,東牟婁新宮建設部,道路保全課,国道１６８号（相賀橋その３）橋りよう補修工事,新宮市,相賀,地内,杉本重機,"2,883,300","2,216,550","2,767,800",16,指名競争入札
,東牟婁新宮建設部,道路保全課,那智山勝浦線緊急地方道路整備工事,東牟婁郡　那智勝浦町,市野々,地内,東和製作所,"34,877,850","28,408,800","33,600,000",12,指名競争入札
,東牟婁新宮建設部,道路保全課,国道１６８号（相賀橋その４）橋りよう補修工事,新宮市,相賀,地内,東和製作所,"15,918,000","12,405,750","15,330,000",14,指名競争入札
20050303,那賀建設部,道路政策課,泉佐野岩出線外道路調査測量設計業務,那賀郡　岩出町,根来,外地内,ワコウコンサルタント（株）,"430,500",0,"399,000",12,指名競争入札
,那賀建設部,道路保全課,船戸停車場線外道路維持修繕工事,那賀郡　岩出町,船戸,外地内,安村組,"2,639,700","1,923,600","2,499,000",15,指名競争入札
,那賀建設部,道路保全課,中尾名手市場線道路災害防除外合併工事,那賀郡　那賀町,切畑,地内,元山建設,"3,465,000","2,541,000","3,349,500",16,指名競争入札
,那賀建設部,道路建設課,国道４２４号特殊改良一種工事,那賀郡　打田町,竹房,地内,中谷電気工事（株）,"6,053,250","5,164,950","5,670,000",15,指名競争入札
,那賀建設部,道路保全課,和歌山橋本線舗装補修工事,那賀郡　貴志川町,長山,地内,（株）山東組,"652,050",0,"635,250",9,指名競争入札
,日高建設部,管理整備課,由良港海岸（外）港湾海岸調査（外）合併業務,日高郡　由良町,神谷（外）,地内,（株）日高測地,"2,261,700",0,"1,774,500",12,指名競争入札
,日高建設部,道路保全課,江川小松原線交通安全施設等整備（外）合併工事,日高郡　川辺町,小熊（外）,地内,関西建設（株）,"3,207,750","2,325,750","2,982,000",10,指名競争入札
,日高建設部,河川課,西川広域基幹調査設計業務,日高郡　美浜町,和田,地内,アジア航測（株）和歌山営業所,"17,253,600",0,"13,482,000",15,指名競争入札
,日高建設部,河川課,切目川統合河川整備工事,日高郡　印南町,島田,地内,（有）坂井家起こし,"20,063,400","15,961,050","19,740,000",14,指名競争入札
,日高建設部,砂防課,三十木地区・三十井川地区基礎調査業務,日高郡　中津村,三十木・三十井川,地内,（株）エイトコンサルタント和歌山支店,"10,651,200",0,"9,240,000",15,指名競争入札
,日高建設部,河川課,野島川河川修繕工事,御坊市,名田町　野島,地内,（株）明生工業,"439,950",0,"304,500",17,指名競争入札
,日高建設部,道路保全課,国道３７１号道路維持修繕（外）合併工事,日高郡　龍神村,龍神,地内,アダチエンタープライズ,"8,311,800","6,024,900","6,024,900",11,指名競争入札
,日高建設部,道路保全課,玄子小松原線道路維持修繕工事,御坊市,藤田町　吉田,地内,（株）ワカヤマ設備,"1,933,050",0,"1,216,950",18,指名競争入札
,日高建設部,管理整備課,日高港港湾整備検討業務,御坊市,塩屋町南塩屋（外）,地内,（株）日本港湾コンサルタント関西支社和歌山事務所,"2,369,850",0,"2,100,000",15,指名競争入札
,日高建設部,道路保全課,御坊中津線（外）道路維持調査業務,日高振興局管内,一円,地内,アジア航測（株）和歌山営業所,"1,614,900",0,"777,000",11,指名競争入札
,日高建設部,管理整備課,日高港港湾修繕（外）合併工事,御坊市,塩屋町　北塩屋,地先,山田建設工業,"663,600",0,"651,000",16,指名競争入札
,東牟婁新宮建設部,道路建設課,あけぼの広角線測量設計業務,新宮市,新宮,地内,（株）果無,"1,925,700",0,"1,837,500",11,指名競争入札
,東牟婁新宮建設部,道路保全課,那智山勝浦線緊急地方道路整備工事,東牟婁郡　那智勝浦町,市野々,地内,（株）丸濱組,"14,035,350","11,240,250","13,807,500",6,指名競争入札
,東牟婁新宮建設部,道路保全課,梶取崎線調査業務,東牟婁郡　太地町,太地,地内,（株）山本総合補償コンサルタント,"1,123,500",0,"1,050,000",9,指名競争入札
,東牟婁新宮建設部,道路保全課,県道梶取崎線道路維持修繕工事,東牟婁郡　太地町,太地,地内,（株）洞口組,"3,185,700","2,373,000","3,118,500",12,指名競争入札
,東牟婁新宮建設部,河川課,那智川河川修繕業務,東牟婁郡　那智勝浦町,天満,地内,（有）豊友産業,"964,950",0,"945,000",11,指名競争入札
,東牟婁新宮建設部,道路保全課,国道１６８号特定交通安全施設等整備工事,東牟婁郡　本宮町,本宮,地内,（株）三崎舗道,"5,856,900","4,557,000","4,557,000",7,指名競争入札
,東牟婁新宮建設部,道路建設課,国道３１１号外小規模道路改良工事,東牟婁郡　本宮町,本宮,外地内,峯建設,"1,614,900",0,"1,564,500",10,指名競争入札
,東牟婁新宮建設部,道路建設課,国道３１１号外小規模道路改良工事,東牟婁郡　本宮町,本宮,地内,（株）三崎舗道,"5,856,900","4,557,000","4,557,000",7,指名競争入札
20050302,海草建設部,道路政策課,国道３７０号道路調査設計外合併業務,海南市,阪井,外地内,（株）ニュ―ジェック和歌山事務所,"2,428,650",0,"2,205,000",15,指名競争入札
,海草建設部,道路建設課,花園美里線小規模道路改良工事,海草郡　美里町,長谷宮,地内,宇恵組,"4,699,800","3,461,850","4,536,000",15,指名競争入札
,海草建設部,道路建設課,興加茂郷停車場線緊急地方道路整備工事,海草郡　下津町,曽根田,地内,下津建設（株）,"38,781,750","30,648,450","37,747,500",11,指名競争入札
,海草建設部,道路政策課,引尾下津線道路維持調査設計業務,海草郡　下津町,大窪,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"2,685,900",0,"2,415,000",14,指名競争入札
,西牟婁建設部,道路建設課,白浜久木線小規模道路改良工事,西牟婁郡　白浜町,庄川,地内,（有）和歌山ライン,"412,650",0,"386,400",13,指名競争入札
,西牟婁建設部,道路保全課,上富田南部線緊急地方道路整備工事,西牟婁郡　上富田町,岩田,地内,（株）清本組,"2,494,800",0,"2,446,500",7,指名競争入札
,西牟婁建設部,道路保全課,上富田南部線外交通安全施設等整備工事,田辺市,上芳養,外地内,幡山エンジニアリング,"730,800",0,"703,500",15,指名競争入札
,西牟婁建設部,道路保全課,龍神中辺路線（大瀬戸５号橋）緊急地方道路整備工事,西牟婁郡　中辺路町,水上,地内,竹島鉄工建設（株）,"10,261,650","7,966,350","9,870,000",10,指名競争入札
