入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数等,入札形式
20090311,西牟婁建設部,砂防課,志原地区砂防修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,日置　　　　　　　　,地内　　　　　　　　,コートーデンキ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3516450,2959092,2963100,10,条件付一般競争入札
20090311,東牟婁串本建設部,砂防課,串本地区急傾斜地崩壊対策工事　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,串本　　　　　　　　,地内　　　　　　　　,（株）小森組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,91315350,76287355,76450500,4,条件付一般競争入札（総合評価）
20090311,東牟婁串本建設部,港湾整備課,すさみ海岸海岸局部改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,口和深　　　　　　　,地先　　　　　　　　,（株）田所建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,46761750,38630730,39060000,3,条件付一般競争入札（総合評価）
20090311,東牟婁新宮建設部,港湾整備課,新宮港港湾改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,（株）仲建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,85764000,70797522,71718150,26,条件付一般競争入札（総合評価）
20090311,東牟婁新宮建設部,港湾整備課,新宮港港湾改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,（有）大野組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,97515600,80991810,81270000,26,条件付一般競争入札（総合評価）
20090310,公共建築課,公共建築課,県立医科大学附属病院紀北分院（病院棟）電気設備工事　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,妙寺　　　　　　　　,地内　　　　　　　　,住友電設・協栄電気特定建設工事共同企業体　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,482212500,407511148,411600000,3,条件付一般競争入札（総合評価）
20090310,公共建築課,公共建築課,県立医科大学附属病院紀北分院（エネルギー棟）電気設備工事　　　　　　　　　　　　,伊都郡　かつらぎ町　,妙寺　　　　　　　　,地内　　　　　　　　,中谷電気工事（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,252955500,214164064,226275000,9,条件付一般競争入札（総合評価）
20090310,有田建設部,道路保全課,国道４２４号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,糸川　　　　　　　　,地内　　　　　　　　,今北組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18136650,14543178,14554050,28,条件付一般競争入札
20090310,有田建設部,道路保全課,国道４２４号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,糸川　　　　　　　　,地内　　　　　　　　,瀬谷組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,19137300,15322650,15341550,27,条件付一般競争入札
20090310,有田建設部,砂防課,北又谷川通常砂防工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,東大谷　　　　　　　,地内　　　　　　　　,有田設備工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6449100,5085097,5143950,17,条件付一般競争入札
20090309,東牟婁新宮建設部,道路建設課,国道１６９号特殊改良外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　北山村　　,七色　　　　　　　　,地内　　　　　　　　,（株）淺川組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,399176400,326252997,371700000,4,条件付一般競争入札（総合評価）
20090304,西牟婁建設部,道路保全課,白浜温泉線地方道路交付金工事　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,白浜　　　　　　　　,地内　　　　　　　　,オーノ保安工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,722400,573966,599550,11,条件付一般競争入札
20090304,東牟婁新宮建設部,港湾整備課,新宮港港湾修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,新宮電気工事（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,681450,545021,579285,4,条件付一般競争入札
20090303,公共建築課,住宅環境課,今福第二団地建替（２期）工事監理業務　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,今福三丁目　　　　　,地内　　　　　　　　,（株）バウ建築企画設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,12080250,8683952,8799000,3,条件付一般競争入札
20090303,公共建築課,公共建築課,県立医科大学附属病院紀北分院新築工事監理業務　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,妙寺　　　　　　　　,地内　　　　　　　　,（株）梓設計大阪支社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,28893900,20670052,24150000,2,条件付一般競争入札
20090303,東牟婁新宮建設部,道路建設課,国道１６８号（仮称日足高架橋下部Ａ２）道路改築工事　　　　　　　　　　　　　　　,新宮市　　　　　　　,熊野川町日足　　　　,地内　　　　　　　　,（有）大野組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,62904450,51816030,51901500,18,条件付一般競争入札（総合評価）
20090302,河川課,河川課,河川警報装置設置外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,湊通丁　北１丁目　　,外地内　　　　　　　,（株）サイバーリンクス　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,62731200,41862620,53321520,1,条件付一般競争入札（総合評価）
